state;value
543211650 276890373 ;-1.0
34630270980 536870915 ;-1.2000000000000002
34630270980 536870923 ;-1.0
14680065 4398046511490 ;1.2000000000000002
31457281 4398046511490 ;1.0
14680065 103347650688 ;1.2000000000000002
31457281 103347650688 ;1.0
14680065 4398851817600 ;1.2000000000000002
31457281 4398851817600 ;1.0
14680065 805306496 ;1.2800000000000002
1088422657 4398868643968 ;1.2000000000000002
1088488193 4398868643968 ;1.0
1088422657 4398868611200 ;1.2800000000000002
1088422145 4398868611200 ;1.3120000000000003
1088422145 4398868594816 ;1.3248000000000002
1088421889 4398868594816 ;1.3299200000000002
1088421889 822083712 ;1.3319680000000003
34374434817 1895825536 ;-1.2000000000000002
34374434817 4043309184 ;-1.0
2162180097 1895825792 ;-1.3248000000000002
2195767297 6190793088 ;-1.2000000000000002
2195767297 6190858624 ;-1.0
2162212865 6190793088 ;-1.536
2162212865 1895825792 ;-1.3120000000000003
2162212867 6190793088 ;-1.2000000000000002
2162212867 6190858624 ;-1.0
2162278401 6190924160 ;1.3120000000000003
2162278913 6190924162 ;1.2000000000000002
2162278917 6190924162 ;1.0
2162278913 6190924160 ;1.2800000000000002
2162278403 6190924672 ;-1.2800000000000002
2162540547 6190924672 ;-1.2000000000000002
2162540547 6190925696 ;-1.0
2162279427 14780859264 ;-1.2800000000000002
36522017795 14780859264 ;-1.2000000000000002
36522017795 14814413696 ;-1.0
2195833859 14780861312 ;1.3120000000000003
2195833863 14780861320 ;1.44
2195833879 14780861320 ;1.0
2195833863 14780861312 ;1.2800000000000002
270532736 34359739136 ;1.2000000000000002
270549120 34359739136 ;1.0
270532736 768 ;1.2800000000000002
268435584 768 ;1.3120000000000003
2211968 268435719 ;1.2000000000000002
2343040 268435719 ;1.0
2211968 272630529 ;1.2000000000000002
2343040 272630529 ;1.0
10601088 809632003 ;1.2000000000000002
10601092 809632003 ;1.0
10601088 809632001 ;1.2800000000000002
10600576 809632001 ;1.3120000000000003
2212482 281149701 ;1.2000000000000002
2212490 281149701 ;1.0
2212482 281149697 ;1.2800000000000002
2211974 818020609 ;-1.2800000000000002
2211982 818020609 ;-1.2000000000000002
2211982 35177758977 ;-1.0
34361950342 834797825 ;-1.2800000000000002
34361950350 834797825 ;-1.2000000000000002
34361950350 868352257 ;-1.0
34395504774 834798337 ;-1.2800000000000002
34395505798 834798337 ;-1.2000000000000002
34395505798 834800385 ;-1.0
229377 2113664 ;-1.2000000000000002
229377 270549120 ;-1.0
98305 2113664 ;-1.2800000000000002
98305 16512 ;-1.3120000000000003
1879048193 49282 ;1.2000000000000002
4026531841 49282 ;1.0
1879048193 49154 ;1.2800000000000002
805306369 49154 ;1.3120000000000003
805306369 49152 ;1.3248000000000002
805306369 114688 ;-1.2800000000000002
805306371 114688 ;-1.2000000000000002
805306371 245760 ;-1.0
805437441 2211840 ;1.3120000000000003
1879179265 34361950208 ;1.2000000000000002
4026662913 34361950208 ;1.0
1879179265 2211840 ;1.2800000000000002
1879179265 2149695488 ;1.3299200000000002
6182535169 2153889794 ;1.2000000000000002
40542273537 2153889794 ;1.0
6182535169 2153889792 ;1.2800000000000002
6174146561 2153889792 ;1.3120000000000003
6174146561 2149695488 ;1.3248000000000002
36238917633 2153889792 ;1.2000000000000002
36247306241 2153889792 ;1.0
2097281 34359738626 ;1.2000000000000002
114817 270533378 ;1.2000000000000002
245889 270533378 ;1.0
114817 4398052802818 ;1.2000000000000002
245889 4398052802818 ;1.0
8503937 34366423298 ;1.2000000000000002
8503941 34366423298 ;1.0
8503937 34366161154 ;1.2800000000000002
8503425 34366161154 ;1.3120000000000003
114829 14811394 ;-1.2000000000000002
114829 31588610 ;-1.0
16892037 14811906 ;-1.2800000000000002
34376630405 14811906 ;-1.2000000000000002
34376630405 48366338 ;-1.0
50446469 283247362 ;1.3299200000000002
117817477 283247386 ;1.2000000000000002
117818501 283247386 ;1.0
117817477 283247370 ;1.2800000000000002
50708613 283247370 ;1.3120000000000003
50708613 283247362 ;1.3248000000000002
50447493 283249410 ;-1.2800000000000002
50709637 283249410 ;-1.2000000000000002
50709637 820120322 ;-1.0
587318405 34642987778 ;-1.2800000000000002
587580549 34642987778 ;-1.2000000000000002
587580549 4432689498882 ;-1.0
4398633829509 34642987786 ;-1.2800000000000002
4398633829525 34642987786 ;-1.2000000000000002
4398633829525 34642987818 ;-1.0
6324608 276840961 ;1.2000000000000002
6324610 276840961 ;1.0
6324608 276840960 ;1.2800000000000002
6291840 276840960 ;1.3120000000000003
4227457 2180608 ;1.2000000000000002
4227459 2180608 ;1.0
4227457 2115072 ;1.5872000000000002
33153 2115072 ;1.77024
33153 17920 ;1.3248000000000002
387 19968 ;-1.2800000000000002
33155 19968 ;-1.2000000000000002
33155 24064 ;-1.0
4483 19972 ;1.3120000000000003
37251 2117124 ;1.2000000000000002
4231555 2117124 ;1.0
37251 19972 ;1.2800000000000002
2101635 52740 ;1.3299200000000002
6361475 4398054952452 ;1.2000000000000002
23138691 4398054952452 ;1.0
6361475 4398046563844 ;1.2800000000000002
2167171 4398046563844 ;1.3120000000000003
2167171 52740 ;1.3248000000000002
6295939 118276 ;-1.2800000000000002
14684547 118276 ;-1.2000000000000002
14684547 249348 ;-1.0
12582915 2113664 ;-1.2000000000000002
12582915 270549120 ;-1.0
4194307 2113664 ;-1.2800000000000002
4194307 2097280 ;-1.3120000000000003
272630019 34361852036 ;1.2000000000000002
272662787 34361852036 ;1.0
272630019 34361835652 ;1.2800000000000002
272629763 34361835652 ;1.3120000000000003
272629763 2097284 ;1.3248000000000002
268451843 6291588 ;1.3299200000000002
1879064579 34366030212 ;1.2000000000000002
4026548227 34366030212 ;1.0
1879064579 34366029956 ;1.2800000000000002
805322755 34366029956 ;1.3120000000000003
805322755 6291588 ;1.3248000000000002
805322755 14680196 ;-1.2800000000000002
805355523 14680196 ;-1.2000000000000002
805355523 31457412 ;-1.0
822099971 14680452 ;1.3120000000000003
1895841795 34374418820 ;1.2000000000000002
4043325443 34374418820 ;1.0
1895841795 14680452 ;1.2800000000000002
1895841795 2162164100 ;-1.2800000000000002
1895842307 2162164100 ;-1.2000000000000002
1895842307 2162196868 ;-1.0
1895874563 2162164612 ;-1.2800000000000002
1895875587 2162164612 ;-1.2000000000000002
1895875587 2162230148 ;-1.0
2195584 4398314962945 ;1.2000000000000002
6389888 4398314962945 ;1.0
2195584 4398314962944 ;1.536
14680192 4432406298624 ;1.2000000000000002
31457408 4432406298624 ;1.0
14811264 376833 ;1.2000000000000002
31588480 376833 ;1.0
4398061322368 114945 ;-1.2000000000000002
4398061322368 16892161 ;-1.0
6324608 34359820801 ;1.2000000000000002
6324610 34359820801 ;1.0
2130304 34359755265 ;1.4144
33152 16897 ;1.4522880000000002
33152 16896 ;1.6569720832000001
385 268452352 ;1.3327872000000003
6324609 13194407986688 ;1.2000000000000002
6324611 13194407986688 ;1.0
6324609 13194407985664 ;1.2800000000000002
2130305 13194407985664 ;1.3120000000000003
2130305 4398314963456 ;1.3248000000000002
2097537 4398314963456 ;1.3299200000000002
2097537 268452352 ;1.3319680000000003
33155 4398317060608 ;1.2000000000000002
4227459 4398317060608 ;1.0
33155 270549504 ;1.2800000000000002
4194691 270582272 ;-1.2800000000000002
4194695 270582272 ;-1.2000000000000002
4194695 270582280 ;-1.0
25280768 811729024 ;1.2000000000000002
25280769 811729024 ;1.0
4398059110400 34361835648 ;1.0
272679168 34361836161 ;1.2000000000000002
272679170 34361836161 ;1.0
272679168 34361836160 ;1.2800000000000002
272646400 34361836160 ;1.3120000000000003
272646400 34361835648 ;1.3248000000000002
272646144 34361835648 ;1.3299200000000002
272646144 34361835520 ;1.3319680000000003
4210691 4432408346624 ;-1.2000000000000002
4210691 4432676782080 ;-1.0
272646145 4432408379392 ;1.3299200000000002
272711937 4432408380032 ;1.2000000000000002
272712961 4432408380032 ;1.0
272711937 4432408379520 ;1.2800000000000002
272711681 4432408379520 ;1.3120000000000003
272711681 4432408379392 ;1.3248000000000002
272646273 4432408444928 ;-1.3248000000000002
69000511617 4432408576000 ;-1.2000000000000002
69000511617 4432408838144 ;-1.0
68992123009 4432408576000 ;-1.2800000000000002
68992123009 4432408444928 ;-1.3120000000000003
272777345 4432408444930 ;1.3299200000000002
69529124993 4569847660546 ;1.2000000000000002
8865622147201 4569847660546 ;1.0
69529124993 4569847398402 ;1.2800000000000002
68992254081 4569847398402 ;1.3120000000000003
68992254081 4432408444930 ;1.3248000000000002
8796365799553 4432408444934 ;1.3299200000000002
8865085276297 4432408707334 ;1.2000000000000002
8865622147209 4432408707334 ;1.0
8865085276297 4432408445190 ;1.2800000000000002
8796365799561 4432408445190 ;1.3120000000000003
8796365799561 4432408444934 ;1.3248000000000002
8796902670465 4501127921670 ;1.3299200000000002
8935415365761 22093313966342 ;1.2000000000000002
8937562849409 22093313966342 ;1.0
8935415365761 4501127921926 ;1.2800000000000002
8934341623937 4501127921926 ;1.3120000000000003
8934341623937 4501127921670 ;1.3248000000000002
8797976412289 4503275405318 ;1.3120000000000003
8935415365761 4503275405574 ;1.2000000000000002
9210293272705 4503275405574 ;1.0
8935415365761 4503275405318 ;1.2800000000000002
8935415365761 4778153312262 ;1.3120000000000003
8935423754369 4778153312518 ;1.2000000000000002
26527609798785 4778153312518 ;1.0
8935423754369 4778153312262 ;1.2800000000000002
26527601410177 4778161700870 ;-1.2800000000000002
61711973499009 4778161700870 ;-1.2000000000000002
61711973499009 5327917514758 ;-1.0
27077357224065 4778161700878 ;-1.2800000000000002
27077374001281 4778161700878 ;-1.2000000000000002
27077374001281 4778161700894 ;-1.0
27077357224081 4778161701134 ;-1.2800000000000002
27077374001297 4778161701134 ;-1.2000000000000002
27077374001297 4778161701646 ;-1.0
27077357224593 4782456668430 ;-1.2800000000000002
27077357225617 4782456668430 ;-1.2000000000000002
27077357225617 4782473445646 ;-1.0
27077374001809 4782456669454 ;1.3120000000000003
27077374263953 4782456671502 ;1.2000000000000002
27077374268049 4782456671502 ;1.0
27077374263953 4782456669454 ;1.2800000000000002
27077374003857 4782490223886 ;1.3120000000000003
27077374007953 4782490223918 ;1.2000000000000002
27077374270097 4782490223918 ;1.0
27077374007953 4782490223886 ;1.2800000000000002
27077374266001 4782490227982 ;1.3120000000000003
62261746354833 4791080162574 ;1.2000000000000002
132630490532497 4791080162574 ;1.0
62261746354833 4782490227982 ;1.2800000000000002
62261746354833 75151234405646 ;0.6659840000000001
63361325615761 75159824340270 ;0.6000000000000001
63361325615761 215897312695598 ;0.5
62261813987985 75159824340270 ;0.6400000000000001
62261813987985 75151234405678 ;0.6560000000000001
62261746879121 75151234405678 ;0.6624000000000001
62261746879121 75151234405646 ;0.6649600000000001
202999234710161 75159824340238 ;0.6624000000000001
202999302343313 75159824340270 ;0.6000000000000001
202999302343313 76259335968046 ;0.5
202999235234449 75159824340270 ;0.6400000000000001
202999235234449 75159824340238 ;0.6560000000000001
204098746337937 75159824864526 ;0.6400000000000001
204098813446801 75159824864526 ;0.6000000000000001
204098813446801 75159824864558 ;0.5
4432676782080 536871296 ;1.0
4398314946560 128 ;1.54770169856
4432406249472 268435584 ;1.3299200000000002
30820685316096 68987912321 ;1.2000000000000002
66005057404928 68987912321 ;1.0
30820685316096 268435585 ;1.2800000000000002
13228499271680 268435585 ;1.3120000000000003
13228499271680 268435584 ;1.3248000000000002
13228499271680 268451968 ;-1.2800000000000002
13228499271936 268451968 ;-1.2000000000000002
13228499271936 270549120 ;-1.0
13228501368832 268451969 ;1.3120000000000003
30820687413248 68987928705 ;1.2000000000000002
66005059502080 68987928705 ;1.0
30820687413248 268451969 ;1.2800000000000002
30820687413248 35184640540801 ;1.3327872000000003
30820687446026 105553384718725 ;1.2000000000000002
30820687446538 105553384718725 ;1.0
30820687446026 105553384718469 ;1.2800000000000002
30820687446018 105553384718469 ;1.3120000000000003
30820687446018 105553384718465 ;1.3248000000000002
30820687413250 105553384718465 ;1.3299200000000002
30820687413250 35184640540801 ;1.3319680000000003
30820687413504 35184640573569 ;1.3299200000000002
30820699996416 105553384816769 ;1.2000000000000002
30820716773632 105553384816769 ;1.0
30820699996416 105553384751233 ;1.2800000000000002
30820691607808 105553384751233 ;1.3120000000000003
30820691607808 35184640573569 ;1.3248000000000002
30820691607808 35184640639105 ;-1.2800000000000002
30889411084544 35184640639105 ;-1.2000000000000002
30889411084544 35184640770177 ;-1.0
30820691738880 35253360115841 ;1.3120000000000003
30820700127488 35253360115843 ;1.2000000000000002
30820716904704 35253360115843 ;1.0
30820700127488 35253360115841 ;1.2800000000000002
30820700127488 35253376893057 ;1.2000000000000002
30821236998400 35253376893057 ;1.0
543162368 4399388688384 ;-1.2000000000000002
543162369 4399388688384 ;-1.0
272662785 34898722944 ;1.2000000000000002
272662787 34898722944 ;1.0
135 34361852160 ;1.2000000000000002
143 34361852160 ;1.0
135 34361851904 ;1.2800000000000002
32903 34361851912 ;-1.2000000000000002
32903 34630287368 ;-1.0
32775 34361851912 ;-1.536
272662535 34361852056 ;1.2000000000000002
272662791 34361852056 ;1.0
272662535 34361852040 ;1.536
268468231 34361852040 ;1.6768
268501255 2146440 ;-1.2000000000000002
268501255 2146952 ;-1.0
268437255 2211976 ;-1.2000000000000002
268437255 2343048 ;-1.0
277219079 23185560 ;1.2000000000000002
310773511 23185560 ;1.0
277219079 6408344 ;1.2800000000000002
268830471 6408344 ;1.3120000000000003
268830471 2214040 ;1.3248000000000002
273024775 27379864 ;1.2000000000000002
306579207 27379864 ;1.0
273024775 10602648 ;1.2800000000000002
289539847 10864792 ;1.2000000000000002
323094279 10864792 ;1.0
14680065 114816 ;1.2000000000000002
31457281 114816 ;1.0
14680065 49280 ;1.536
6422529 376832 ;1.6768
14811137 901120 ;1.2000000000000002
31588353 901120 ;1.0
14811137 376832 ;1.536
283246599 34410446976 ;1.2000000000000002
283246607 34410446976 ;1.0
283246599 34410446848 ;1.2800000000000002
283246595 34410446848 ;1.3120000000000003
283246595 34376892416 ;1.3248000000000002
283246595 34376892420 ;1.3299200000000002
8865095745539 4432423927812 ;1.2000000000000002
8865632616451 4432423927812 ;1.0
8865095745539 4432423403524 ;1.2800000000000002
69002723331 4432423403524 ;1.3120000000000003
69002723331 34376892420 ;1.3248000000000002
820117507 103096369156 ;-1.2800000000000002
138259070979 103096369156 ;-1.2000000000000002
138259070979 104170110980 ;-1.0
1893859331 105243852804 ;1.3299200000000002
8935425835011 4503290364036 ;1.2000000000000002
26527611879427 4503290364036 ;1.0
8935425835011 4503290363908 ;1.2800000000000002
139332812803 4503290363908 ;1.3120000000000003
139332812803 105243852804 ;1.3248000000000002
4399940370435 105243852932 ;1.3299200000000002
4404268892163 113833787780 ;1.2000000000000002
4404268892675 113833787780 ;1.0
4404268892163 113833787524 ;1.2800000000000002
4404235337731 113833787524 ;1.3120000000000003
4404235337731 105243852932 ;1.3248000000000002
4399940370691 242682806404 ;-1.2800000000000002
4404235337987 242682806404 ;-1.2000000000000002
4404235337987 517560713348 ;-1.0
4674818277635 242683330692 ;1.3120000000000003
4674851832067 242750439556 ;1.2000000000000002
4674851832579 242750439556 ;1.0
4674851832067 242683330692 ;1.2800000000000002
4398048624640 34359738496 ;-1.0
4398048624641 34628173830 ;1.2000000000000002
4398048624769 34628173830 ;1.0
4398048624641 34628173826 ;1.2800000000000002
4398046527489 34628173826 ;1.3120000000000003
4398046527489 34628173824 ;1.3248000000000002
4398059094144 270548992 ;-1.2000000000000002
4398059094144 34630287360 ;-1.0
4398050705536 270532608 ;-1.2056064
4432406249600 807403520 ;1.3327872000000003
4639638421632 2959081473 ;1.2000000000000002
4914516328576 2959081473 ;1.0
4639638421632 2954887169 ;1.2800000000000002
4502199468160 2954887169 ;1.3120000000000003
4502199468160 2954887168 ;1.3248000000000002
4433479991424 2954887168 ;1.3299200000000002
4433479991424 807403520 ;1.3319680000000003
4501125726336 1881145344 ;-1.2800000000000002
13297218748544 1881145344 ;-1.2000000000000002
13297218748544 4028628992 ;-1.0
4503273209984 1885339648 ;1.3120000000000003
4503281598592 1885356032 ;1.2000000000000002
4503281631360 1885356032 ;1.0
4503281598592 1885339648 ;1.2800000000000002
4503273226368 1885372416 ;-1.2800000000000002
13299366248576 1885372416 ;-1.2000000000000002
13299366248576 1885372672 ;-1.0
4503273226624 1893761024 ;-1.2800000000000002
4640712180096 1893761024 ;-1.2000000000000002
4640712180096 1910538240 ;-1.0
4503290003840 1893761536 ;-1.2800000000000002
4640728957312 1893761536 ;-1.2000000000000002
4640728957312 1893827072 ;-1.0
4503290069376 1893761537 ;1.2000000000000002
4507585036672 1893761537 ;1.0
15138816 16827264 ;1.2000000000000002
15663104 16827264 ;1.0
68734222337 4432423206912 ;1.2000000000000002
69002657793 4432423206912 ;1.0
68734222337 4432423075840 ;1.2800000000000002
69539528704 4432423075843 ;1.2000000000000002
8865632550912 4432423075843 ;1.0
69539528704 4432423075841 ;1.2800000000000002
69002657792 4432423075841 ;1.3120000000000003
8796376203264 4432959946752 ;1.3120000000000003
8797449945088 4501679423488 ;1.2000000000000002
8934888898560 4501679423488 ;1.0
8797449945088 4432959946752 ;1.2800000000000002
8865095680000 4434033688576 ;1.3299200000000002
8867243163904 4434033689216 ;1.2000000000000002
8867243164928 4434033689216 ;1.0
8867243163904 4434033688704 ;1.2800000000000002
8867243163648 4434033688704 ;1.3120000000000003
8867243163648 4434033688576 ;1.3248000000000002
8865095680128 4436181172224 ;-1.2800000000000002
26457281724544 4436181172224 ;-1.2000000000000002
26457281724544 4440476139520 ;-1.0
8869390647424 4573620125696 ;1.3299200000000002
26736454598784 4573653680129 ;1.2000000000000002
26736521707648 4573653680129 ;1.0
26736454598784 4573620125697 ;1.2800000000000002
9144268554368 4573620125697 ;1.3120000000000003
9144268554368 4573620125696 ;1.3248000000000002
8869424201856 4573620256768 ;-1.2800000000000002
8869491310720 4573620256768 ;-1.2000000000000002
8869491310720 4848498163712 ;-1.0
9144302108800 5123376070656 ;1.3120000000000003
9144369217664 6222887698432 ;1.2000000000000002
26736555262080 6222887698432 ;1.0
9144369217664 5123376070656 ;1.2800000000000002
26736488153216 5123443179520 ;1.3299200000000002
63020371869824 5123443180288 ;1.2000000000000002
63020371870848 5123443180288 ;1.0
63020371869824 5123443179776 ;1.2800000000000002
27835999780992 5123443179776 ;1.3120000000000003
27835999780992 5123443179520 ;1.3248000000000002
26736488153472 5123443180032 ;1.2000000000000002
26736488154496 5123443180032 ;1.0
536887552 268435584 ;1.2000000000000002
536887552 268435585 ;1.0
536887296 268435584 ;1.2800000000000002
17281 4398048608270 ;1.2000000000000002
18305 4398048608270 ;1.0
17281 4398048608262 ;1.536
16769 4398048608262 ;1.6768
16769 4398048608258 ;1.3248000000000002
17281 4398048641030 ;1.2000000000000002
18305 4398048641030 ;1.0
17281 4398048609286 ;-1.3248000000000002
52097 4398048609294 ;-1.2000000000000002
52097 4398048609310 ;-1.0
50049 4398048609294 ;-1.2800000000000002
50049 4398048609286 ;-1.3120000000000003
17289 4432408347654 ;-1.2800000000000002
4211593 4432408347654 ;-1.2000000000000002
4211593 4432676783110 ;-1.0
268452745 4432408347670 ;1.3299200000000002
809517961 4432408349750 ;1.2000000000000002
809550729 4432408349750 ;1.0
809517961 4432408347702 ;1.2800000000000002
272647049 4432408347702 ;1.3120000000000003
272647049 4432408347670 ;1.3248000000000002
268485513 4432408413206 ;-1.2800000000000002
268487561 4432408413206 ;-1.2000000000000002
268487561 4432412607510 ;-1.0
272679817 4432945284118 ;1.3299200000000002
1354810249 4432945286198 ;1.2000000000000002
3502293897 4432945286198 ;1.0
1354810249 4432945286166 ;1.2800000000000002
281068425 4432945286166 ;1.3120000000000003
281068425 4432945284118 ;1.3248000000000002
1346421641 4432945415190 ;-1.2800000000000002
1346683785 4432945415190 ;-1.2000000000000002
1346683785 4432953803798 ;-1.0
1354810249 4435092898838 ;-1.2800000000000002
8797447832457 4435092898838 ;-1.2000000000000002
8797447832457 4435109676054 ;-1.0
1371587465 4435126453270 ;1.3120000000000003
1371849609 4435126455318 ;1.2000000000000002
1371853705 4435126455318 ;1.0
1371849609 4435126453270 ;1.2800000000000002
1371589513 4435126715414 ;-1.2800000000000002
1372113801 4435126715414 ;-1.2000000000000002
1372113801 4435193824278 ;-1.0
272662785 34370240640 ;1.2000000000000002
272662787 34370240640 ;1.0
4398046511111 14680064 ;-1.2000000000000002
4398046511111 31457280 ;-1.0
16777223 14680072 ;1.3327872000000003
285310983 14696600 ;1.2000000000000002
285311239 14696600 ;1.0
285310983 14696584 ;1.2800000000000002
285245447 14696584 ;1.3120000000000003
285245447 14696456 ;1.3248000000000002
285212679 14696456 ;1.3299200000000002
285212679 14680072 ;1.3319680000000003
16777351 283115528 ;1.3327872000000003
240534945927 283115832 ;1.2000000000000002
515412852871 283115832 ;1.0
240534945927 283115576 ;1.2800000000000002
103095992455 283115576 ;1.3120000000000003
103095992455 283115544 ;1.3248000000000002
34376515719 283115544 ;1.3299200000000002
34376515719 283115528 ;1.3319680000000003
34376515719 819986440 ;1.3299200000000002
104169734279 819986488 ;1.2000000000000002
4502216245383 819986488 ;1.0
104169734279 819986456 ;1.2800000000000002
35450257543 819986456 ;1.3120000000000003
35450257543 819986440 ;1.3248000000000002
4432423026823 69539463176 ;-1.2800000000000002
4569861980295 69539463176 ;-1.2000000000000002
4569861980295 8865632485384 ;-1.0
13228516049031 69539479560 ;-1.2800000000000002
13229589790855 69539479560 ;-1.2000000000000002
13229589790855 69539512328 ;-1.0
13228516081799 17661725523976 ;1.3120000000000003
13228516147335 17661725523992 ;1.2000000000000002
13228516147591 17661725523992 ;1.0
13228516147335 17661725523976 ;1.2800000000000002
13228516082055 17661725589512 ;-1.2800000000000002
13228516082567 17661725589512 ;-1.2000000000000002
13228516082567 17661725590536 ;-1.0
34905047041 1348534400 ;1.2000000000000002
34905178113 1348534400 ;1.0
34905047041 274792576 ;1.2800000000000002
34368176129 274792576 ;1.3120000000000003
34368176129 274792448 ;1.3248000000000002
4398046691329 14745600 ;-1.2000000000000002
4398046691329 31522816 ;-1.0
16957441 34374483968 ;1.3327872000000003
4398063468551 34642919808 ;1.2000000000000002
4398063468559 34642919808 ;1.0
4398063468551 34642919552 ;1.2800000000000002
4398063468547 34642919552 ;1.3120000000000003
4398063468547 34642919424 ;1.3248000000000002
4398063468545 34642919424 ;1.3299200000000002
4398063468545 34374483968 ;1.3319680000000003
16957443 34642919424 ;-1.2800000000000002
16957447 34642919424 ;-1.2000000000000002
16957447 4432689430528 ;-1.0
4398063468547 34642919428 ;1.3120000000000003
4466782945283 35179790340 ;1.2000000000000002
4467856687107 35179790340 ;1.0
4466782945283 34642919428 ;1.2800000000000002
4398600339459 103362396164 ;1.3299200000000002
4810917199875 654191951876 ;1.2000000000000002
4813064683523 654191951876 ;1.0
4810917199875 104436137988 ;1.2800000000000002
4536039292931 104436137988 ;1.3120000000000003
4536039292931 103362396164 ;1.3248000000000002
4399674081283 103362396292 ;1.3120000000000003
4401821564931 103395950724 ;1.2000000000000002
4406116532227 103395950724 ;1.0
4401821564931 103362396292 ;1.2800000000000002
4401821564931 103362396548 ;1.2000000000000002
4406116532227 103362396548 ;1.0
270532736 4398583382017 ;1.44
114816 34361835523 ;1.2000000000000002
245888 34361835523 ;1.0
114816 274726913 ;1.44
245888 274726913 ;1.0
114816 6422529 ;1.76508928
276939392 6684931 ;1.2000000000000002
276939396 6684931 ;1.0
276939392 6684929 ;1.2800000000000002
276938880 6684929 ;1.3120000000000003
276938880 6422785 ;1.3248000000000002
114818 14811137 ;-1.536
4398046625922 14811137 ;-1.2000000000000002
4398046625922 31588353 ;-1.0
16892034 283246593 ;1.5964774400000001
104169848962 853671941 ;1.2000000000000002
104170111106 853671941 ;1.0
104169848962 853671937 ;1.2800000000000002
103096107138 853671937 ;1.3120000000000003
103096107138 316801025 ;1.3248000000000002
34376630402 316801025 ;1.3299200000000002
34376630402 283246593 ;1.3319680000000003
17154178 34642984961 ;-1.2800000000000002
17154434 34642984961 ;-1.2000000000000002
17154434 35179855873 ;-1.0
6291584 4398071676928 ;1.0
14696448 268468353 ;1.2000000000000002
31473664 268468353 ;1.0
14696448 1879048193 ;1.2000000000000002
31473664 1879048193 ;1.0
3235954688 4398902149123 ;1.2000000000000002
3235954816 4398902149123 ;1.0
3235954688 4398902149121 ;1.2800000000000002
3235921920 4398902149121 ;1.3120000000000003
3235921920 855638017 ;1.3248000000000002
1088438272 855638017 ;1.3299200000000002
14696576 1895825409 ;-1.2800000000000002
14729344 1895825409 ;-1.2000000000000002
14729344 4043309057 ;-1.0
2162180224 1895858177 ;1.3299200000000002
2162246272 1895858435 ;1.2000000000000002
2162246276 1895858435 ;1.0
2162246272 1895858433 ;1.2800000000000002
2162245760 1895858433 ;1.3120000000000003
2162245760 1895858177 ;1.3248000000000002
2162180226 1895858433 ;-1.2800000000000002
2162180738 1895858433 ;-1.2000000000000002
2162180738 1895923969 ;-1.0
2162245762 1895858945 ;1.3327872000000003
208354230402 4434369217281 ;1.2000000000000002
9004447252610 4434369217281 ;1.0
208354230402 4434302108417 ;1.2800000000000002
70915276930 4434302108417 ;1.3120000000000003
70915276930 36255597313 ;1.3248000000000002
2195800194 36255597313 ;1.3299200000000002
2195800194 1895858945 ;1.3319680000000003
4400208756866 1895859969 ;-1.2800000000000002
4400208887938 1895859969 ;-1.2000000000000002
4400208887938 1895862017 ;-1.0
4400208758914 1895859973 ;-1.3248000000000002
4400242444418 1895864069 ;-1.2000000000000002
4400242444418 1896126213 ;-1.0
4400242313346 1895864069 ;-1.2800000000000002
4400242313346 1895859973 ;-1.3120000000000003
4400208889986 1895864069 ;-1.2800000000000002
4400208889994 1895864069 ;-1.2000000000000002
4400208889994 1896126213 ;-1.0
4400209152130 1896388357 ;1.3120000000000003
4400209152138 1896388373 ;1.44
4400209152170 1896388373 ;1.0
4400209152138 1896388357 ;1.2800000000000002
539066496 4399388704768 ;1.2000000000000002
539066496 4399388704769 ;1.0
539000960 4399388704768 ;1.2800000000000002
539000960 4398314962944 ;1.5744000000000002
2130048 4398046527488 ;1.8396393472
135 4432406298624 ;1.2000000000000002
143 4432406298624 ;1.0
34359738499 114688 ;-1.2000000000000002
34359738499 245760 ;-1.0
34630402179 901132 ;1.2000000000000002
4432676913283 901132 ;1.0
34630402179 901124 ;1.2800000000000002
270663811 901124 ;1.3120000000000003
270663811 376836 ;1.3248000000000002
268566659 376836 ;1.3299200000000002
4398046642307 34359853060 ;1.3332459520000002
4398061322883 34360639756 ;1.2000000000000002
4398078100099 34360639756 ;1.0
4398061322883 34360639748 ;1.2800000000000002
4398052934275 34360639748 ;1.3120000000000003
4398052934275 34360115460 ;1.3248000000000002
4398048739971 34360115460 ;1.3299200000000002
4398048739971 34359853316 ;1.3319680000000003
4398048739459 34359853316 ;1.3327872000000003
4398048739459 34359853060 ;1.3331148800000001
4398048739459 34628288516 ;1.3327872000000003
4467309281411 34629075204 ;1.2000000000000002
13263402303619 34629075204 ;1.0
4467309281411 34629074948 ;1.2800000000000002
4467305087107 34629074948 ;1.3120000000000003
4467305087107 34628550660 ;1.3248000000000002
4398585610371 34628550660 ;1.3299200000000002
4398585610371 34628288516 ;1.3319680000000003
13194141761667 34628288772 ;1.3120000000000003
30786327806083 34628550916 ;1.2000000000000002
65970699894915 34628550916 ;1.0
30786327806083 34628288772 ;1.2800000000000002
30786327806083 35219000377604 ;1.3299200000000002
30786340388995 105587744555276 ;1.2000000000000002
30786357166211 105587744555276 ;1.0
30786340388995 105587744555268 ;1.2800000000000002
30786332000387 105587744555268 ;1.3120000000000003
30786332000387 35219000377604 ;1.3248000000000002
30786332000387 35219000378116 ;-1.2800000000000002
30786332001411 35219000378116 ;-1.2000000000000002
30786332001411 35219008766724 ;-1.0
