state;mask;score;visit count
4467302876034;13298026203015;4;7
8830723392517;13297493591943;3;6
8831260197893;13298026268551;2;3
26422909371397;30890212247431;0;2
96791653548037;136442791641991;0;1
8831797133317;13299100009351;4;6
8830723392517;13434928351111;4;6
4466770199426;13297493525391;9;15
4466766070658;13297489396623;2;7
8968162344965;13434928350095;2;4
4467302876034;13298026201999;3;9
26422909435909;31027114394503;2;4
26422909370381;31027114328975;2;3
8830727520277;13434932478367;1;1
4466766070162;13297489396127;3;4
8830727520269;13297493590927;1;2
26422909370381;30889675440543;1;1
8830723326477;13297489396639;1;1
8830723326989;13297489397647;0;1
8968162279437;13434928350095;1;2
8830723457037;13297489527199;0;1
22058952114562;31027114393991;3;4
8831264391173;13435469349767;5;6
57243324137858;66074047463823;1;3
22196391002498;31027114328463;7;7
22058952049042;30889675375007;0;1
22058956243330;30889679569799;0;1
4466766005642;13297489332111;6;7
4466766004634;13297489331103;2;3
4604205023618;31027114393991;3;4
26422909370381;30889675441039;0;1
44015095480325;66074047529359;0;1
4604204958594;13709806191495;0;2
4467302941058;13298026398087;2;3
8830723457037;13298026398095;1;1
8831797198853;13299100139911;0;1
26422913564677;31027118588295;1;1
26560348323845;66211486482823;0;1
8968166473733;31027118588295;1;1
8968166473733;13434932543887;1;1
8968162279941;31027114394503;1;1
8968162279437;31027114393999;0;1
22058952114562;30890212311431;0;1
8830723719173;13297489789327;0;1
8968162410501;13434928480655;0;1
4467302875530;13298026201503;0;1
26422909370885;30889679635335;1;1
8830723326477;13297493590927;1;1
8830723327493;13297493591943;1;1
8968162279941;13434932544391;1;1
8830723457541;13297493721991;0;1
8830723326477;13298026267535;1;1
61607281459205;66074047464335;0;1
8830723329029;13297489399687;1;1
8830723329029;13297493528455;0;1
4468376617346;13299099943311;0;1
8968162279445;13434928349599;0;1
22059488919938;31027651199367;2;4
57243324137858;66211486417287;3;4
8968162344965;66211486482823;0;1
22058952114562;66074047529351;1;2
22059488919938;66074584334727;0;1
8831260196877;13299099943823;0;2
4467302875530;13298026201999;0;2
4604204958090;13435465154959;3;4
4604205023618;13435465220487;0;1
26422909501445;31027114525063;0;1
61607281459205;66211486482823;0;1
26560348323845;31301992235911;3;4
8968162279437;66211486417295;0;1
22196391002498;31027114393991;0;1
8831797067789;13299100008847;0;1
26422913564677;30889679635335;0;1
26423983112197;30891285988231;0;1
8968162344965;13434932544391;1;4
8968162344965;13434940932487;0;1
4466766006146;13297489332111;45;45
4466766005138;13297489331103;2;7
8830723325981;13297493525407;0;2
26422909371397;30889675442055;1;2
8830727521285;13297493591943;0;1
8831260262405;13298026267535;1;3
4466770264450;13298030461319;0;1
4468376617346;13299099943815;0;1
4466766004634;13298026201503;0;1
44152534368261;66212023288199;0;1
9243040186373;31301992235911;2;3
8968162279445;13434928284575;0;1
22059488919938;30890212311431;0;1
26422917758981;30889687958407;0;1
4467302876546;13298026203015;0;1
8830727585797;13434932543887;1;1
8830735908869;13434940866959;1;1
9105605427205;13709810385295;0;1
8830723326485;13434928284575;1;1
8830727520773;13434932478863;0;1
8830727585797;31027118588295;0;1
26422913564677;30889679569807;0;2
22058952049538;66074047464327;1;2
92427696226690;136442791641479;0;1
8831260196877;13298026202015;0;1
8968162279941;13434932478863;0;1
4466778587522;30889687957895;0;1
26560348323845;31027114525063;0;1
4467307069826;13298030395791;0;1
4604741828994;13710343061895;5;6
4604204958090;13709806190991;2;3
26697787277317;31301992235407;1;1
8832333938693;13436538896783;1;1
4879082865026;13709806190991;0;1
26422909435909;30889675440543;1;1
26560348323845;31027651199375;1;1
26560348323845;31027114328479;0;1
8831260197381;13435465155471;1;1
26423446241285;31027651199375;0;1
26560348323845;31027118522767;1;1
8968699150341;13435469349263;1;1
8968162344965;13434932543887;0;1
61607281459205;66074584334735;0;1
8830723392005;13297501979527;0;1
8830723392517;13297489397647;2;4
8830723326989;13297489334159;1;1
8830723326989;13434928285583;1;3
8968162410501;13709806387591;1;1
4604205089154;13434928480647;2;4
9105601298437;13709806387591;1;1
8830723391501;13434928480655;0;1
9105601298437;13710343127431;1;1
9105601233413;13709806191503;0;1
8831264391173;13298030396303;2;3
8830727520773;13297493590927;1;1
8830727585797;13297493590927;1;4
8830727520277;13297493590431;1;1
8830727520277;13297493525407;0;2
8968162279941;13434928285583;1;1
8830723392005;13434928350095;1;1
8831260197381;13298026203023;1;1
8830723326485;30889675375519;1;1
26422909370885;31027114328975;0;1
8831260197381;30890212246415;1;1
26422909370885;30889675376527;1;1
8830723392005;13297489397647;1;1
8830723327493;30889675376527;1;1
44015095415301;66074047464335;0;1
8831264391173;13435469349263;1;1
8830727520773;13297493526415;1;1
8831264391173;13298030461327;0;1
26423446241285;30890212311943;0;2
9105601233413;13709810385799;1;1
8830731715077;13434940867463;1;1
8832333938693;31028724941191;1;1
44015632285701;66212023288199;1;1
8831260196877;31027651199375;1;1
8831264391173;31027655393671;1;1
22059488919938;30890216440199;0;1
8968162344965;13709806257031;0;2
8968162410501;13434928481159;1;2
26422909370885;30889679569807;0;1
8830723522565;13434928481159;0;2
8968162279437;13434940866959;0;1
8831260197381;30891285988231;1;1
8833407680517;30893433471367;0;1
8830723391501;31027114393999;1;1
44015095414797;66211486417295;1;1
8830723325981;31027114328479;1;1
9105601232909;31301992235407;1;1
8830723326477;31027114328975;1;1
8830723391501;30889679634831;0;1
8968162279941;66211486417799;1;1
8969236021253;31028724941191;1;1
8968699150341;66212023288199;1;1
8968162279437;31027651199375;0;1
114383839592453;136442791641991;0;1
8830723392005;30889675441039;0;1
8831260196877;66074584334735;0;1
8831260262405;66074584400263;1;1
8831264391173;13436543091079;1;1
8833407680517;13438686380423;0;1
39788577046914;66211486417287;1;2
26423446241285;66212023288199;0;1
8830723326477;13709806191503;1;1
8830723392005;13709806257031;0;1
8830723327493;13297489332127;1;1
26422909370885;30890212246415;0;1
26422909435909;30889679634831;1;1
8830727585797;30889679634831;0;1
4467302875530;13299099943311;0;1
8968166473733;13434940867463;5;7
8830727520269;13297501913999;8;9
8830727585797;13434932544391;0;3
8831264391173;13298038784903;6;7
8830744297477;13297518691207;3;5
9106138103813;13710343061903;0;1
8968162344965;13435465220999;2;3
8968699150341;13435465220495;1;1
8831260196885;13298026267039;0;1
8968166473733;13434932478367;1;1
44015632285701;66074584400263;0;1
26422913564677;66074051658631;0;1
26697787277317;31302529106311;1;1
9105601232909;13710343061903;1;1
9655357046789;14260098875783;1;1
9105605427205;13710347256199;0;1
8830727520773;13297493525407;1;1
8830723457541;13297489527695;1;1
8830723328517;13297489334159;0;1
26423446241285;30891285987727;1;1
8831260196885;30890212245919;1;1
8968162279445;31027114328479;0;1
8969236021253;13436538897287;2;3
8968162279437;13435465155471;1;2
9105601232909;13709806256527;1;1
9655357046789;31851748049287;1;1
26697787277317;31301992235911;2;3
8830723392005;13434928481159;0;1
8968699150341;13435465220999;1;3
8832333938693;13299100009351;2;3
8831260327941;13298026398599;3;4
8832333938693;13299099943823;2;3
8968699150341;13435465155471;0;2
8831260197893;13299099944839;3;4
8968699150341;13436538897287;0;2
8831260262405;13298030461831;7;10
8830727521285;13297493526415;1;2
8831264391173;13298030461831;0;2
8968162279437;13709806191503;2;3
8968166473733;13435469349767;0;2
8968166473733;13434932544391;0;2
8968162280453;13434928351111;0;1
8968162279437;13434932478863;0;2
8831797067789;13299099943823;0;2
8830727521285;13434932479879;1;2
26422913564677;31027118523271;1;3
9106138103813;13710343062407;1;3
26422909371397;30889675378567;1;1
8968162280453;13435465156487;2;3
8830723392517;13298026268551;1;3
8830727585797;13298030461831;0;2
8831260262405;13435465220999;0;3
61607281459205;66211486417799;3;4
26422909371397;31027114329991;0;1
26422909371397;66074047465351;2;3
26422909501445;30889675572103;1;2
26422909435909;66074047529863;0;1
61607281459205;66074047529863;1;2
26423446241285;30890212246415;0;2
26422909435909;30889679635335;4;7
8968699150341;31027651199879;2;4
8831260196877;30890212246415;0;2
8830723391501;13297493590927;6;9
8830727521285;13297501915015;5;6
8830727585797;13297501979527;6;7
4466774393738;13298038784911;1;1
22058960438146;30889687958415;1;1
4466774394754;13434940868487;1;1
8831264391173;30890216440711;1;2
9243040186373;13709806191503;1;2
44015095414797;66074047464335;0;1
26422909371397;30889679570823;0;1
4466774395778;13297501917063;1;1
4466791170946;13297518756743;0;1
4741643977602;13710343127943;0;1
8831264391173;13299104138119;1;2
26560348323845;31027651199879;1;2
44152534368261;66211486417799;2;3
9105605427205;13709810385799;2;3
8830735908869;13297501913999;1;3
8831260262405;13298026398599;0;2
8830727585797;30889679635335;3;6
44015095480325;66074047529863;5;8
8830723391501;30889675441039;4;7
8968162344965;31027114394503;0;3
26423446241285;30890216440711;0;2
4604213347202;13434940868487;1;1
4467848135554;13299112526727;1;1
8830727520269;13297493525407;0;1
8831260262405;30890212311943;8;10
8830723392517;30889675442055;3;6
8830723522565;30889675572103;3;6
8830723391501;13434928350095;2;4
26422909435909;30890212311943;4;6
4467311264642;13435477738375;1;1
4604213347202;13434940867471;1;1
4466774393746;13297501914015;1;1
4466774394754;13298038785927;1;1
4466774459266;13434940932999;1;1
4466774459266;13297501980551;1;1
4466774393738;13297501915023;0;1
4604204958602;13434940867471;0;1
4604741829506;13435469350791;0;1
4741652300674;13709818774407;1;1
4466791170946;13297518691215;1;1
4466774459266;13298038850439;1;1
4466774459266;13297501979535;1;1
4467311264642;30890224829319;1;1
4466774393738;13297518691215;1;1
22058960438146;31027126911879;0;1
8968166473733;31027118523271;1;3
8830731780101;13297501979527;6;9
8830723522565;13297493721991;1;4
26560348323845;31027114394503;3;4
4879082865538;31301996430215;0;1
8968162280453;13709806192519;3;4
8968166473733;13709810385799;2;4
8830723329029;13297489334159;1;1
8830723331077;13297489338247;1;1
8968162279437;31027114328975;0;2
22058952115074;30890212312967;1;1
4466766070666;13299100009359;0;1
8831260197893;13298026203023;2;3
8831260196885;13298026202015;0;2
8833407680517;13301247427463;0;2
4604205024130;13435465352071;1;1
4467839812482;13299100140423;1;1
4466766070666;13298026268559;0;1
8831260197893;30890212247431;2;3
8832333938693;30891285988231;2;3
8832333938693;13299104138119;1;3
8968699150341;13435469349767;0;2
4466766071682;31027114395527;1;1
39651138159490;66074047530887;0;1
4466770199434;13299104138127;1;1
4467839746954;13299099944847;0;1
8831801262085;13299104138119;4;4
22058952115074;30890212443015;0;1
44015632285701;66074584335239;0;1
8832333938693;13436538897287;5;7
8831260196877;13435465155471;0;2
26423446241285;30891285988231;3;4
8831260262405;13299100009351;0;2
8831260197893;13298030397319;6;7
8831260196877;13298030396303;4;5
22058956243842;30889679636359;1;1
22060025791362;30891286053767;0;1
8968162344965;13434928481159;0;2
8830723522565;13298026398599;2;4
8830723391501;13298026267535;1;4
4604741829506;13435465221007;0;1
8830723392517;13297489399687;1;1
22058952180610;30889675572111;1;1
22058960438146;30889688023943;0;1
22059488920450;30890212312967;0;1
26422909435909;30889675441039;1;3
4467839746954;13299104138127;1;1
4466766201730;13299100140423;1;1
4466766201730;13435465352071;0;1
8831260197893;13435465156487;1;3
4604205024130;13435465222023;0;1
39652211835778;66075658077063;1;1
4467843941250;13299104139143;1;1
22060025791362;30891285989255;1;1
4467839747970;30891285989255;1;1
4605278700418;13436538898311;0;1
4467843941250;30891290182535;0;1
8830723457037;13297489527695;0;1
22058956243842;30890216441735;1;1
22058952050562;30891285989255;1;1
57243324138370;66212023288711;1;1
57243324138370;66075658077063;0;1
4879082865538;66486364324743;1;1
4604204958602;31301992235919;1;1
4466766070666;30889675572111;0;1
4604204958602;31027114394511;0;1
26422909370381;66074047464335;0;1
22058960438146;30890224829319;0;1
26560348323845;31027114328975;0;1
4604209152898;13436543091591;0;1
4879082865538;13709806258055;1;1
4604204958610;13434928350111;1;1
4879082865538;13709806257039;0;1
22058952049546;66074047529871;1;1
4466770200450;13298030462855;1;1
22058956243842;30889688023943;0;1
8830727585797;13297493721991;2;4
8830723391501;13297489527695;0;2
4604204960642;13434928353159;0;1
4466770201474;13297493593991;0;1
22059488920450;30891286053767;0;1
4605278700418;13436543091591;1;1
4604205024130;13434940932999;1;1
4604204958602;13435469349775;0;1
4466766007178;13297493528463;0;1
8830727520269;13298030396303;1;2
61607281459205;66074051658631;1;2
26422913564677;30890216440711;4;4
26422909370381;30890212246415;2;3
61607281459205;66074584335239;0;1
22058952049546;30890216440719;0;1
22058952050562;30889675442063;1;1
22058952050562;66074047530887;1;1
22196391003010;31027114394511;0;1
8830723522565;13297489527695;2;4
8830723392517;13297489528711;1;3
22196391003010;66211486483335;1;1
22058952180610;66074047660935;0;1
4604209152898;13434932545415;1;1
4604205089666;31027114525575;1;1
4604204959618;31027114395527;1;1
4604204958602;13434932544399;0;1
4466770330498;13298030592903;1;2
4467843941250;13299104203655;1;1
4604209152898;13435469415303;0;1
4467302877058;13298026399623;1;1
4604741829506;13435465352071;0;1
22196391003010;31027114525575;0;1
4466770200450;13297501980551;1;1
4466770330498;13297493721999;1;1
4604209152898;13434932544399;1;1
22058956243842;31027118588807;1;1
4604209152898;13434932675463;0;1
4604209152898;31027118588807;0;1
22058952050562;30889675573127;1;1
22333829956482;31301992301447;0;1
8831260197893;13298026205063;0;1
4468376617858;13299100010375;0;1
8830723391509;13297489396639;2;4
8830723653637;13297489789831;3;5
26422909435909;30889675572103;0;2
4466766136202;13298026398607;0;1
22333829956482;31302529106823;0;1
22058960438146;30889704735623;1;1
4466774393738;13297501979535;1;1
4466774393738;30889687958415;1;1
4466774394754;13297501915023;1;1
39651146482562;66074060047239;1;1
4604213347202;13434940932999;1;1
4467311264642;13298055562119;1;1
4467311264642;13298038784911;1;1
4604213347202;13434957644679;0;1
4604204959618;13434940868487;1;1
4604741829506;13435477738375;1;1
4466791170946;30889704735623;0;1
8830727520269;30889679569807;1;3
8830727521285;30889679570823;2;3
8830735908869;30889687958407;1;2
44015099609093;66074051658631;1;2
5153960772482;14259562070919;0;1
22058952050562;30890212312967;1;1
22058952049546;30889675572111;1;1
22058952049546;30889679635343;1;1
22058952311682;30889675834247;0;1
8830723325957;13297489331079;807;1000
4466770199434;13298030397327;1;1
4466770264962;13298030462855;1;1
4604741829506;31027651265415;0;1
8968699150341;13710343062407;5;5
9243040186373;13709806257031;1;2
26423446241285;66074584335239;0;1
26560348323845;31027118523271;1;2
57243324138370;66074047530887;0;1
9105601232909;13709806191503;1;2
8830723325981;13434928284575;1;2
5153960772482;14259562005391;0;1
8830723325981;13298026202015;0;1
8830723326989;30889675376527;2;2
8830723325981;13297489396639;0;1
26422909370381;30889679569807;1;2
8968162280453;31027114329991;1;3
8830723329029;13434928287623;3;3
44015095415813;66074047465351;0;1
9105601233925;13709806192519;1;2
8830735908869;13298038784903;1;2
8830727521285;13298030397319;1;2
8830723325981;30889675375519;0;2
22058952051586;30889679572871;0;1
9517918093317;14259562005383;2;4
4604741829506;13710343063431;0;1
4466766005146;30889675441055;0;1
4604209152898;13434932478879;0;1
8968162280453;13434932479879;0;1
9243040186373;13709810385799;0;1
8830735908869;13297501979527;0;1
8830731714573;13297501913999;4;4
8830723326989;13298026203023;1;2
26422909370381;30889675375519;1;1
8968162279437;13434928284575;0;1
